product,timestamp,bid_prices,bid_volumes,ask_prices,ask_volumes,best_bid,best_bid_volume,best_ask,best_ask_volume,total_ask_volume,total_bid_volume,total_volume,mid_price,weighted_mid_price,max_sell_position,max_buy_position,current_position,observation_plain_value,observation_bidPrice,observation_askPrice,observation_transportFees,observation_exportTariff,observation_importTariff,observation_sugarPrice,observation_sunlightIndex,fair_price,mid_price_sma_5,mid_price_sma_10,mid_price_sma_20,mid_price_sma_40,sma5x20_signal,sma10x40_signal
KELP,65300.0,"[2034.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2036.0, 2037.0, nan, nan]","[-1.0, -29.0, nan, nan]",2034.0,29.0,2036.0,-1.0,-30.0,29.0,59.0,2035.0,2035.5084745762715,-50.0,50.0,44.0,,,,,,,,,2035.2,2035.6,2035.25,2035.2,2035.3,1,-1
RAINFOREST_RESIN,65300.0,"[9995.0, nan, nan, nan]","[29.0, nan, nan, nan]","[10002.0, 10005.0, nan, nan]","[-9.0, -29.0, nan, nan]",9995.0,29.0,10002.0,-9.0,-38.0,29.0,67.0,9998.5,10000.268656716418,-50.0,50.0,43.0,,,,,,,,,9999.3,9998.9,9999.75,9999.3,9999.7875,-1,-1
SQUID_INK,65300.0,"[1837.0, nan, nan, nan]","[29.0, nan, nan, nan]","[1839.0, 1840.0, nan, nan]","[-1.0, -29.0, nan, nan]",1837.0,29.0,1839.0,-1.0,-30.0,29.0,59.0,1838.0,1838.5084745762715,-50.0,50.0,-50.0,,,,,,,,,1837.125,1839.6,1838.95,1837.125,1838.275,1,1
KELP,65400.0,"[2034.0, nan, nan, nan]","[19.0, nan, nan, nan]","[2037.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2034.0,19.0,2037.0,-21.0,-21.0,19.0,40.0,2035.5,2035.575,-50.0,50.0,44.0,,,,,,,,,2035.2,2035.6,2035.25,2035.2,2035.3,1,-1
RAINFOREST_RESIN,65400.0,"[9998.0, 9995.0, nan, nan]","[10.0, 21.0, nan, nan]","[10005.0, nan, nan, nan]","[-21.0, nan, nan, nan]",9998.0,10.0,10005.0,-21.0,-21.0,31.0,52.0,10001.5,9999.615384615385,-50.0,50.0,43.0,,,,,,,,,9999.375,9999.8,9999.9,9999.375,9999.825,1,1
SQUID_INK,65400.0,"[1837.0, nan, nan, nan]","[21.0, nan, nan, nan]","[1838.0, 1841.0, nan, nan]","[-2.0, -21.0, nan, nan]",1837.0,21.0,1838.0,-2.0,-23.0,21.0,44.0,1837.5,1838.9545454545453,-50.0,50.0,-50.0,,,,,,,,,1837.225,1839.2,1839.05,1837.225,1838.15,1,1
KELP,65500.0,"[2034.0, nan, nan, nan]","[20.0, nan, nan, nan]","[2037.0, nan, nan, nan]","[-20.0, nan, nan, nan]",2034.0,20.0,2037.0,-20.0,-20.0,20.0,40.0,2035.5,2035.5,-50.0,50.0,44.0,,,,,,,,,2035.2,2035.4,2035.25,2035.2,2035.275,1,-1
RAINFOREST_RESIN,65500.0,"[9995.0, nan, nan, nan]","[20.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-20.0, nan, nan, nan]",9995.0,20.0,10005.0,-20.0,-20.0,20.0,40.0,10000.0,10000.0,-50.0,50.0,43.0,,,,,,,,,9999.375,10000.0,9999.9,9999.375,9999.7875,1,1
SQUID_INK,65500.0,"[1838.0, nan, nan, nan]","[20.0, nan, nan, nan]","[1841.0, nan, nan, nan]","[-20.0, nan, nan, nan]",1838.0,20.0,1841.0,-20.0,-20.0,20.0,40.0,1839.5,1839.5,-50.0,50.0,-50.0,,,,,,,,,1837.3,1838.8,1839.25,1837.3,1838.025,1,1
KELP,65600.0,"[2034.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2037.0, nan, nan, nan]","[-20.0, nan, nan, nan]",2034.0,26.0,2037.0,-20.0,-20.0,26.0,46.0,2035.5,2035.304347826087,-50.0,50.0,44.0,,,,,,,,,2035.15,2035.4,2035.3,2035.15,2035.275,1,1
RAINFOREST_RESIN,65600.0,"[9998.0, 9995.0, nan, nan]","[3.0, 20.0, nan, nan]","[10005.0, nan, nan, nan]","[-20.0, nan, nan, nan]",9998.0,3.0,10005.0,-20.0,-20.0,23.0,43.0,10001.5,9999.86046511628,-50.0,50.0,43.0,,,,,,,,,9999.45,10000.1,10000.05,9999.45,9999.825,1,1
SQUID_INK,65600.0,"[1838.0, 1837.0, nan, nan]","[6.0, 20.0, nan, nan]","[1841.0, nan, nan, nan]","[-20.0, nan, nan, nan]",1838.0,6.0,1841.0,-20.0,-20.0,26.0,46.0,1839.5,1838.8695652173917,-50.0,50.0,-50.0,,,,,,,,,1837.35,1838.8,1839.45,1837.35,1837.875,1,1
KELP,65700.0,"[2034.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2037.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2034.0,23.0,2037.0,-24.0,-24.0,23.0,47.0,2035.5,2035.531914893617,-50.0,50.0,44.0,,,,,,,,,2035.225,2035.4,2035.35,2035.225,2035.275,1,1
RAINFOREST_RESIN,65700.0,"[9995.0, nan, nan, nan]","[24.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-24.0, nan, nan, nan]",9995.0,24.0,10005.0,-24.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,43.0,,,,,,,,,9999.575,10000.3,9999.75,9999.575,9999.825,1,-1
SQUID_INK,65700.0,"[1837.0, nan, nan, nan]","[23.0, nan, nan, nan]","[1840.0, nan, nan, nan]","[-24.0, nan, nan, nan]",1837.0,23.0,1840.0,-24.0,-24.0,23.0,47.0,1838.5,1838.531914893617,-50.0,50.0,-50.0,,,,,,,,,1837.5,1838.6,1839.25,1837.5,1837.8,1,1
KELP,65800.0,"[2034.0, nan, nan, nan]","[31.0, nan, nan, nan]","[2037.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2034.0,31.0,2037.0,-30.0,-30.0,31.0,61.0,2035.5,2035.4754098360656,-50.0,50.0,44.0,,,,,,,,,2035.225,2035.5,2035.55,2035.225,2035.275,1,1
RAINFOREST_RESIN,65800.0,"[10002.0, 9995.0, nan, nan]","[4.0, 30.0, nan, nan]","[10005.0, nan, nan, nan]","[-30.0, nan, nan, nan]",10002.0,4.0,10005.0,-30.0,-30.0,34.0,64.0,10003.5,10000.125,-50.0,50.0,43.0,,,,,,,,,9999.9,10001.3,10000.1,9999.9,9999.9125,1,1
SQUID_INK,65800.0,"[1838.0, 1837.0, nan, nan]","[1.0, 30.0, nan, nan]","[1840.0, nan, nan, nan]","[-30.0, nan, nan, nan]",1838.0,1.0,1840.0,-30.0,-30.0,31.0,61.0,1839.0,1838.4918032786888,-50.0,50.0,-50.0,,,,,,,,,1837.675,1838.8,1839.2,1837.675,1837.7375,1,1
KELP,65900.0,"[2034.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2037.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2034.0,26.0,2037.0,-26.0,-26.0,26.0,52.0,2035.5,2035.5,-50.0,50.0,44.0,,,,,,,,,2035.3,2035.5,2035.55,2035.3,2035.2875,1,1
RAINFOREST_RESIN,65900.0,"[9996.0, 9995.0, nan, nan]","[2.0, 24.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -24.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,39.0,,,,,,,,,10000.025,10001.0,10000.4,10000.025,9999.95,1,1
SQUID_INK,65900.0,"[1838.0, nan, nan, nan]","[26.0, nan, nan, nan]","[1841.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1838.0,26.0,1841.0,-26.0,-26.0,26.0,52.0,1839.5,1839.5,-50.0,50.0,-50.0,,,,,,,,,1837.975,1839.2,1839.2,1837.975,1837.6875,1,1
KELP,66000.0,"[2034.0, nan, nan, nan]","[31.0, nan, nan, nan]","[2037.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2034.0,31.0,2037.0,-25.0,-25.0,31.0,56.0,2035.5,2035.3392857142856,-50.0,50.0,44.0,,,,,,,,,2035.3,2035.5,2035.45,2035.3,2035.3,1,1
RAINFOREST_RESIN,66000.0,"[9996.0, 9995.0, nan, nan]","[1.0, 24.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -24.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-25.0,25.0,50.0,10000.0,10000.0,-50.0,50.0,39.0,,,,,,,,,10000.2,10001.0,10000.5,10000.2,9999.95,1,1
SQUID_INK,66000.0,"[1838.0, nan, nan, nan]","[31.0, nan, nan, nan]","[1841.0, nan, nan, nan]","[-25.0, nan, nan, nan]",1838.0,31.0,1841.0,-25.0,-25.0,31.0,56.0,1839.5,1839.3392857142856,-50.0,50.0,-50.0,,,,,,,,,1838.325,1839.2,1839.0,1838.325,1837.6375,1,1
KELP,66100.0,"[2036.0, 2034.0, nan, nan]","[1.0, 25.0, nan, nan]","[2037.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2036.0,1.0,2037.0,-25.0,-25.0,26.0,51.0,2036.5,2035.5098039215688,-50.0,50.0,44.0,,,,,,,,,2035.4,2035.7,2035.55,2035.4,2035.325,1,1
RAINFOREST_RESIN,66100.0,"[9996.0, 9995.0, nan, nan]","[2.0, 23.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -23.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-25.0,25.0,50.0,10000.0,10000.0,-50.0,50.0,39.0,,,,,,,,,10000.25,10000.7,10000.4,10000.25,9999.975,1,1
SQUID_INK,66100.0,"[1839.0, 1837.0, nan, nan]","[1.0, 25.0, nan, nan]","[1840.0, nan, nan, nan]","[-25.0, nan, nan, nan]",1839.0,1.0,1840.0,-25.0,-25.0,26.0,51.0,1839.5,1838.5098039215688,-50.0,50.0,-50.0,,,,,,,,,1838.575,1839.2,1839.0,1838.575,1837.5875,1,1
KELP,66200.0,"[2035.0, 2034.0, 2033.0, nan]","[5.0, 1.0, 22.0, nan]","[2037.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2035.0,5.0,2037.0,-23.0,-23.0,28.0,51.0,2036.0,2035.0196078431368,-50.0,50.0,43.0,,,,,,,,,2035.45,2035.8,2035.6,2035.45,2035.35,1,1
RAINFOREST_RESIN,66200.0,"[10002.0, 9996.0, 9995.0, nan]","[1.0, 1.0, 22.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -22.0, nan, nan]",10002.0,1.0,10004.0,-1.0,-23.0,24.0,47.0,10003.0,10000.04255319149,-50.0,50.0,39.0,,,,,,,,,10000.4,10001.3,10000.8,10000.4,10000.025,1,1
SQUID_INK,66200.0,"[1839.0, 1838.0, 1837.0, nan]","[5.0, 1.0, 22.0, nan]","[1841.0, nan, nan, nan]","[-23.0, nan, nan, nan]",1839.0,5.0,1841.0,-23.0,-23.0,28.0,51.0,1840.0,1839.0196078431368,-50.0,50.0,-50.0,,,,,,,,,1838.85,1839.5,1839.05,1838.85,1837.5625,1,1
KELP,66300.0,"[2035.0, 2033.0, nan, nan]","[3.0, 20.0, nan, nan]","[2037.0, nan, nan, nan]","[-20.0, nan, nan, nan]",2035.0,3.0,2037.0,-20.0,-20.0,23.0,43.0,2036.0,2035.0,-50.0,50.0,43.0,,,,,,,,,2035.475,2035.9,2035.7,2035.475,2035.375,1,1
RAINFOREST_RESIN,66300.0,"[10000.0, 9995.0, nan, nan]","[3.0, 20.0, nan, nan]","[10002.0, 10005.0, nan, nan]","[-5.0, -20.0, nan, nan]",10000.0,3.0,10002.0,-5.0,-25.0,23.0,48.0,10001.0,10000.208333333334,-50.0,50.0,38.0,,,,,,,,,10000.4,10000.8,10001.05,10000.4,10000.05,1,1
SQUID_INK,66300.0,"[1838.0, 1837.0, nan, nan]","[3.0, 20.0, nan, nan]","[1840.0, nan, nan, nan]","[-20.0, nan, nan, nan]",1838.0,3.0,1840.0,-20.0,-20.0,23.0,43.0,1839.0,1838.4651162790697,-50.0,50.0,-50.0,,,,,,,,,1839.05,1839.5,1839.15,1839.05,1837.55,1,1
KELP,66400.0,"[2034.0, 2033.0, nan, nan]","[2.0, 24.0, nan, nan]","[2037.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2034.0,2.0,2037.0,-26.0,-26.0,26.0,52.0,2035.5,2035.0384615384612,-50.0,50.0,43.0,,,,,,,,,2035.475,2035.9,2035.7,2035.475,2035.375,1,1
RAINFOREST_RESIN,66400.0,"[9996.0, 9995.0, nan, nan]","[2.0, 24.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -24.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,38.0,,,,,,,,,10000.4,10000.8,10000.9,10000.4,10000.05,1,1
SQUID_INK,66400.0,"[1838.0, nan, nan, nan]","[26.0, nan, nan, nan]","[1841.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1838.0,26.0,1841.0,-26.0,-26.0,26.0,52.0,1839.5,1839.5,-50.0,50.0,-50.0,,,,,,,,,1839.2,1839.5,1839.35,1839.2,1837.5625,1,1
KELP,66500.0,"[2036.0, 2034.0, 2033.0, nan]","[1.0, 1.0, 30.0, nan]","[2037.0, nan, nan, nan]","[-31.0, nan, nan, nan]",2036.0,1.0,2037.0,-31.0,-31.0,32.0,63.0,2036.5,2035.031746031746,-50.0,50.0,43.0,,,,,,,,,2035.525,2036.1,2035.8,2035.525,2035.4,1,1
RAINFOREST_RESIN,66500.0,"[9996.0, 9995.0, nan, nan]","[1.0, 30.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -30.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-31.0,31.0,62.0,10000.0,10000.0,-50.0,50.0,38.0,,,,,,,,,10000.4,10000.8,10000.9,10000.4,10000.05,1,1
SQUID_INK,66500.0,"[1839.0, 1837.0, nan, nan]","[1.0, 31.0, nan, nan]","[1840.0, nan, nan, nan]","[-31.0, nan, nan, nan]",1839.0,1.0,1840.0,-31.0,-31.0,32.0,63.0,1839.5,1838.5079365079368,-50.0,50.0,-50.0,,,,,,,,,1839.3,1839.5,1839.35,1839.3,1837.6125,1,1
KELP,66600.0,"[2033.0, nan, nan, nan]","[31.0, nan, nan, nan]","[2037.0, nan, nan, nan]","[-31.0, nan, nan, nan]",2033.0,31.0,2037.0,-31.0,-31.0,31.0,62.0,2035.0,2035.0,-50.0,50.0,42.0,,,,,,,,,2035.525,2035.8,2035.75,2035.525,2035.3875,1,1
RAINFOREST_RESIN,66600.0,"[10002.0, 9998.0, 9996.0, 9995.0]","[3.0, 1.0, 2.0, 29.0]","[10004.0, 10005.0, nan, nan]","[-2.0, -29.0, nan, nan]",10002.0,3.0,10004.0,-2.0,-31.0,35.0,66.0,10003.0,10000.060606060606,-50.0,50.0,38.0,,,,,,,,,10000.55,10001.4,10001.05,10000.55,10000.1,1,1
SQUID_INK,66600.0,"[1835.0, nan, nan, nan]","[31.0, nan, nan, nan]","[1838.0, nan, nan, nan]","[-31.0, nan, nan, nan]",1835.0,31.0,1838.0,-31.0,-31.0,31.0,62.0,1836.5,1836.5,-50.0,50.0,-50.0,,,,,,,,,1839.25,1838.9,1839.05,1839.25,1837.6125,-1,1
KELP,66700.0,"[2034.0, 2033.0, nan, nan]","[5.0, 26.0, nan, nan]","[2037.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2034.0,5.0,2037.0,-26.0,-26.0,31.0,57.0,2035.5,2034.9122807017543,-50.0,50.0,42.0,,,,,,,,,2035.55,2035.7,2035.75,2035.55,2035.4,1,1
RAINFOREST_RESIN,66700.0,"[9996.0, 9995.0, nan, nan]","[1.0, 25.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -25.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,35.0,,,,,,,,,10000.4,10000.8,10001.05,10000.4,10000.0625,1,1
SQUID_INK,66700.0,"[1833.0, nan, nan, nan]","[31.0, nan, nan, nan]","[1836.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1833.0,31.0,1836.0,-26.0,-26.0,31.0,57.0,1834.5,1834.368421052632,-50.0,50.0,-19.0,,,,,,,,,1838.95,1837.8,1838.65,1838.95,1837.5875,-1,1
KELP,66800.0,"[2034.0, 2033.0, nan, nan]","[1.0, 25.0, nan, nan]","[2037.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2034.0,1.0,2037.0,-26.0,-26.0,26.0,52.0,2035.5,2035.0192307692307,-50.0,50.0,42.0,,,,,,,,,2035.65,2035.6,2035.75,2035.65,2035.4125,-1,1
RAINFOREST_RESIN,66800.0,"[9996.0, 9995.0, nan, nan]","[1.0, 25.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -25.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,35.0,,,,,,,,,10000.4,10000.6,10000.7,10000.4,10000.0625,1,1
SQUID_INK,66800.0,"[1832.0, nan, nan, nan]","[26.0, nan, nan, nan]","[1835.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1832.0,26.0,1835.0,-26.0,-26.0,26.0,52.0,1833.5,1833.5,-50.0,50.0,7.0,,,,,,,,,1838.65,1836.7,1838.1,1838.65,1837.5375,-1,1
KELP,66900.0,"[2034.0, 2033.0, nan, nan]","[3.0, 20.0, nan, nan]","[2037.0, nan, nan, nan]","[-20.0, nan, nan, nan]",2034.0,3.0,2037.0,-20.0,-20.0,23.0,43.0,2035.5,2034.93023255814,-50.0,50.0,42.0,,,,,,,,,2035.65,2035.6,2035.75,2035.65,2035.425,-1,1
RAINFOREST_RESIN,66900.0,"[9995.0, nan, nan, nan]","[20.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-20.0, nan, nan, nan]",9995.0,20.0,10005.0,-20.0,-20.0,20.0,40.0,10000.0,10000.0,-50.0,50.0,35.0,,,,,,,,,10000.55,10000.6,10000.7,10000.55,9999.9875,1,1
SQUID_INK,66900.0,"[1832.0, nan, nan, nan]","[23.0, nan, nan, nan]","[1835.0, nan, nan, nan]","[-20.0, nan, nan, nan]",1832.0,23.0,1835.0,-20.0,-20.0,23.0,43.0,1833.5,1833.3953488372088,-50.0,50.0,33.0,,,,,,,,,1838.35,1835.5,1837.5,1838.35,1837.4875,-1,1
KELP,67000.0,"[2034.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2037.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2034.0,24.0,2037.0,-24.0,-24.0,24.0,48.0,2035.5,2035.5,-50.0,50.0,42.0,,,,,,,,,2035.6,2035.4,2035.75,2035.6,2035.4375,-1,1
RAINFOREST_RESIN,67000.0,"[9998.0, 9996.0, 9995.0, nan]","[1.0, 2.0, 22.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -22.0, nan, nan]",9998.0,1.0,10004.0,-2.0,-24.0,25.0,49.0,10001.0,9999.959183673467,-50.0,50.0,35.0,,,,,,,,,10000.65,10000.8,10000.8,10000.65,10000.0125,1,1
SQUID_INK,67000.0,"[1832.0, 1831.0, nan, nan]","[2.0, 22.0, nan, nan]","[1835.0, nan, nan, nan]","[-24.0, nan, nan, nan]",1832.0,2.0,1835.0,-24.0,-24.0,24.0,48.0,1833.5,1833.0416666666667,-50.0,50.0,50.0,,,,,,,,,1837.95,1834.3,1836.9,1837.95,1837.425,-1,-1
KELP,67100.0,"[2034.0, 2033.0, nan, nan]","[1.0, 25.0, nan, nan]","[2037.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2034.0,1.0,2037.0,-26.0,-26.0,26.0,52.0,2035.5,2035.0192307692307,-50.0,50.0,42.0,,,,,,,,,2035.6,2035.5,2035.65,2035.6,2035.4375,-1,1
RAINFOREST_RESIN,67100.0,"[9996.0, 9995.0, nan, nan]","[1.0, 25.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -25.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,35.0,,,,,,,,,10000.6,10000.2,10000.8,10000.6,10000.1,-1,1
SQUID_INK,67100.0,"[1833.0, nan, nan, nan]","[26.0, nan, nan, nan]","[1837.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1833.0,26.0,1837.0,-26.0,-26.0,26.0,52.0,1835.0,1835.0,-50.0,50.0,50.0,,,,,,,,,1837.725,1834.0,1836.45,1837.725,1837.3875,-1,-1
KELP,67200.0,"[2033.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2035.0, 2037.0, nan, nan]","[-6.0, -23.0, nan, nan]",2033.0,23.0,2035.0,-6.0,-29.0,23.0,52.0,2034.0,2035.0,-50.0,50.0,42.0,,,,,,,,,2035.525,2035.2,2035.45,2035.525,2035.4,-1,1
RAINFOREST_RESIN,67200.0,"[9995.0, nan, nan, nan]","[23.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-23.0, nan, nan, nan]",9995.0,23.0,10005.0,-23.0,-23.0,23.0,46.0,10000.0,10000.0,-50.0,50.0,35.0,,,,,,,,,10000.65,10000.2,10000.5,10000.65,10000.1,-1,1
SQUID_INK,67200.0,"[1833.0, nan, nan, nan]","[23.0, nan, nan, nan]","[1835.0, 1836.0, nan, nan]","[-6.0, -23.0, nan, nan]",1833.0,23.0,1835.0,-6.0,-29.0,23.0,52.0,1834.0,1834.5576923076924,-50.0,50.0,50.0,,,,,,,,,1837.45,1833.9,1835.85,1837.45,1837.275,-1,-1
KELP,67300.0,"[2034.0, 2033.0, nan, nan]","[2.0, 21.0, nan, nan]","[2037.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2034.0,2.0,2037.0,-22.0,-22.0,23.0,45.0,2035.5,2035.0,-50.0,50.0,48.0,,,,,,,,,2035.55,2035.2,2035.4,2035.55,2035.375,-1,1
RAINFOREST_RESIN,67300.0,"[9996.0, 9995.0, nan, nan]","[1.0, 21.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -21.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,35.0,,,,,,,,,10000.725,10000.2,10000.4,10000.725,10000.0125,-1,1
SQUID_INK,67300.0,"[1832.0, nan, nan, nan]","[23.0, nan, nan, nan]","[1835.0, nan, nan, nan]","[-22.0, nan, nan, nan]",1832.0,23.0,1835.0,-22.0,-22.0,23.0,45.0,1833.5,1833.4666666666667,-50.0,50.0,50.0,,,,,,,,,1837.225,1833.9,1835.3,1837.225,1837.175,-1,-1
KELP,67400.0,"[2034.0, nan, nan, nan]","[37.0, nan, nan, nan]","[2037.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2034.0,37.0,2037.0,-29.0,-29.0,37.0,66.0,2035.5,2035.3181818181815,-50.0,50.0,48.0,,,,,,,,,2035.55,2035.2,2035.4,2035.55,2035.375,-1,1
RAINFOREST_RESIN,67400.0,"[9996.0, 9995.0, nan, nan]","[1.0, 28.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -28.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-29.0,29.0,58.0,10000.0,10000.0,-50.0,50.0,35.0,,,,,,,,,10000.65,10000.2,10000.4,10000.65,10000.0125,-1,1
SQUID_INK,67400.0,"[1833.0, nan, nan, nan]","[37.0, nan, nan, nan]","[1836.0, nan, nan, nan]","[-29.0, nan, nan, nan]",1833.0,37.0,1836.0,-29.0,-29.0,37.0,66.0,1834.5,1834.3181818181815,-50.0,50.0,50.0,,,,,,,,,1837.075,1834.1,1834.8,1837.075,1837.15,-1,-1
KELP,67500.0,"[2033.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2037.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2033.0,22.0,2037.0,-22.0,-22.0,22.0,44.0,2035.0,2035.0,-50.0,50.0,48.0,,,,,,,,,2035.525,2035.1,2035.25,2035.525,2035.3625,-1,-1
RAINFOREST_RESIN,67500.0,"[9995.0, nan, nan, nan]","[22.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-22.0, nan, nan, nan]",9995.0,22.0,10005.0,-22.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,35.0,,,,,,,,,10000.65,10000.0,10000.4,10000.65,10000.0125,-1,1
SQUID_INK,67500.0,"[1834.0, nan, nan, nan]","[22.0, nan, nan, nan]","[1837.0, nan, nan, nan]","[-22.0, nan, nan, nan]",1834.0,22.0,1837.0,-22.0,-22.0,22.0,44.0,1835.5,1835.5,-50.0,50.0,50.0,,,,,,,,,1836.875,1834.5,1834.4,1836.875,1837.0875,-1,-1
KELP,67600.0,"[2034.0, 2033.0, nan, nan]","[1.0, 25.0, nan, nan]","[2037.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2034.0,1.0,2037.0,-26.0,-26.0,26.0,52.0,2035.5,2035.0192307692307,-50.0,50.0,48.0,,,,,,,,,2035.525,2035.1,2035.3,2035.525,2035.3375,-1,-1
RAINFOREST_RESIN,67600.0,"[9996.0, 9995.0, nan, nan]","[1.0, 25.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -25.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,35.0,,,,,,,,,10000.575,10000.0,10000.1,10000.575,10000.0125,-1,1
SQUID_INK,67600.0,"[1832.0, nan, nan, nan]","[26.0, nan, nan, nan]","[1835.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1832.0,26.0,1835.0,-26.0,-26.0,26.0,52.0,1833.5,1833.5,-50.0,50.0,50.0,,,,,,,,,1836.575,1834.2,1834.1,1836.575,1836.9625,-1,-1
KELP,67700.0,"[2034.0, 2033.0, nan, nan]","[2.0, 21.0, nan, nan]","[2035.0, 2037.0, nan, nan]","[-3.0, -23.0, nan, nan]",2034.0,2.0,2035.0,-3.0,-26.0,23.0,49.0,2034.5,2035.0408163265304,-50.0,50.0,48.0,,,,,,,,,2035.475,2035.2,2035.2,2035.475,2035.35,-1,-1
RAINFOREST_RESIN,67700.0,"[9996.0, 9995.0, nan, nan]","[2.0, 21.0, nan, nan]","[10000.0, 10004.0, 10005.0, nan]","[-3.0, -2.0, -21.0, nan]",9996.0,2.0,10000.0,-3.0,-26.0,23.0,49.0,9998.0,10000.0,-50.0,50.0,35.0,,,,,,,,,10000.475,9999.6,9999.9,10000.475,10000.025,-1,-1
SQUID_INK,67700.0,"[1831.0, nan, nan, nan]","[23.0, nan, nan, nan]","[1832.0, 1834.0, nan, nan]","[-3.0, -23.0, nan, nan]",1831.0,23.0,1832.0,-3.0,-26.0,23.0,49.0,1831.5,1832.469387755102,-50.0,50.0,50.0,,,,,,,,,1836.225,1833.7,1833.8,1836.225,1836.8625,-1,-1
KELP,67800.0,"[2034.0, 2033.0, nan, nan]","[8.0, 30.0, nan, nan]","[2037.0, nan, nan, nan]","[-32.0, nan, nan, nan]",2034.0,8.0,2037.0,-32.0,-32.0,38.0,70.0,2035.5,2034.942857142857,-50.0,50.0,50.0,,,,,,,,,2035.475,2035.2,2035.2,2035.475,2035.35,-1,-1
RAINFOREST_RESIN,67800.0,"[9996.0, 9995.0, nan, nan]","[2.0, 30.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -30.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-32.0,32.0,64.0,10000.0,10000.0,-50.0,50.0,38.0,,,,,,,,,10000.3,9999.6,9999.9,10000.3,10000.1,-1,-1
