product,timestamp,bid_prices,bid_volumes,ask_prices,ask_volumes,best_bid,best_bid_volume,best_ask,best_ask_volume,total_ask_volume,total_bid_volume,total_volume,mid_price,weighted_mid_price,max_sell_position,max_buy_position,current_position,observation_plain_value,observation_bidPrice,observation_askPrice,observation_transportFees,observation_exportTariff,observation_importTariff,observation_sugarPrice,observation_sunlightIndex,order_quantity,order_price,order_revenue,fair_price,sma_16,sma_27,sma_cross16_27_signal,sma_cross16_27_mom28_0.0045_signal
RAINFOREST_RESIN,42200.0,"[9995.0, nan, nan, nan]","[22.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-22.0, nan, nan, nan]",9995.0,22.0,10005.0,-22.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,27.0,,,,,,,,,0.0,0.0,0.0,10000.35,,,,
SQUID_INK,42200.0,"[1949.0, nan, nan, nan]","[22.0, nan, nan, nan]","[1952.0, nan, nan, nan]","[-22.0, nan, nan, nan]",1949.0,22.0,1952.0,-22.0,-22.0,22.0,44.0,1950.5,1950.5,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1945.53125,1949.4444444444443,-1.0,-1.0
KELP,42300.0,"[2028.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2031.0, 2032.0, nan, nan]","[-2.0, -20.0, nan, nan]",2028.0,22.0,2031.0,-2.0,-22.0,22.0,44.0,2029.5,2029.9545454545455,-50.0,50.0,48.0,,,,,,,,,0.0,0.0,0.0,2030.575,,,,
RAINFOREST_RESIN,42300.0,"[9996.0, 9995.0, nan, nan]","[2.0, 20.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -20.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,27.0,,,,,,,,,0.0,0.0,0.0,10000.2,,,,
SQUID_INK,42300.0,"[1945.0, 1944.0, nan, nan]","[2.0, 20.0, nan, nan]","[1948.0, nan, nan, nan]","[-22.0, nan, nan, nan]",1945.0,2.0,1948.0,-22.0,-22.0,22.0,44.0,1946.5,1946.0454545454545,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1945.34375,1949.0,-1.0,-1.0
KELP,42400.0,"[2028.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2031.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2028.0,28.0,2031.0,-28.0,-28.0,28.0,56.0,2029.5,2029.5,-50.0,50.0,48.0,,,,,,,,,0.0,0.0,0.0,2030.525,,,,
RAINFOREST_RESIN,42400.0,"[9996.0, 9995.0, nan, nan]","[2.0, 26.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-2.0, -2.0, -26.0, nan]",9996.0,2.0,10002.0,-2.0,-30.0,28.0,58.0,9999.0,10000.068965517241,-50.0,50.0,27.0,,,,,,,,,0.0,0.0,0.0,10000.15,,,,
SQUID_INK,42400.0,"[1947.0, nan, nan, nan]","[28.0, nan, nan, nan]","[1950.0, nan, nan, nan]","[-28.0, nan, nan, nan]",1947.0,28.0,1950.0,-28.0,-28.0,28.0,56.0,1948.5,1948.5,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1945.34375,1948.648148148148,-1.0,-1.0
KELP,42500.0,"[2028.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2030.0, 2031.0, nan, nan]","[-2.0, -24.0, nan, nan]",2028.0,24.0,2030.0,-2.0,-26.0,24.0,50.0,2029.0,2029.52,-50.0,50.0,48.0,,,,,,,,,2.0,2030.0,4060.0,2030.45,,,,
RAINFOREST_RESIN,42500.0,"[9995.0, nan, nan, nan]","[24.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-24.0, nan, nan, nan]",9995.0,24.0,10005.0,-24.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,27.0,,,,,,,,,0.0,0.0,0.0,10000.15,,,,
SQUID_INK,42500.0,"[1946.0, nan, nan, nan]","[24.0, nan, nan, nan]","[1948.0, 1949.0, nan, nan]","[-2.0, -24.0, nan, nan]",1946.0,24.0,1948.0,-2.0,-26.0,24.0,50.0,1947.0,1947.52,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1945.25,1948.2222222222222,-1.0,-1.0
KELP,42600.0,"[2030.0, 2028.0, nan, nan]","[1.0, 28.0, nan, nan]","[2031.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2030.0,1.0,2031.0,-28.0,-28.0,29.0,57.0,2030.5,2029.5087719298247,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2030.45,,,,
RAINFOREST_RESIN,42600.0,"[9995.0, nan, nan, nan]","[28.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-28.0, nan, nan, nan]",9995.0,28.0,10005.0,-28.0,-28.0,28.0,56.0,10000.0,10000.0,-50.0,50.0,27.0,,,,,,,,,0.0,0.0,0.0,9999.975,,,,
SQUID_INK,42600.0,"[1949.0, 1947.0, nan, nan]","[1.0, 28.0, nan, nan]","[1950.0, nan, nan, nan]","[-28.0, nan, nan, nan]",1949.0,1.0,1950.0,-28.0,-28.0,29.0,57.0,1949.5,1948.5087719298247,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1945.5,1947.9074074074074,-1.0,-1.0
KELP,42700.0,"[2028.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2031.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2028.0,24.0,2031.0,-24.0,-24.0,24.0,48.0,2029.5,2029.5,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2030.35,,,,
RAINFOREST_RESIN,42700.0,"[9996.0, 9995.0, nan, nan]","[1.0, 23.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -23.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,27.0,,,,,,,,,0.0,0.0,0.0,9999.925,,,,
SQUID_INK,42700.0,"[1949.0, nan, nan, nan]","[24.0, nan, nan, nan]","[1952.0, nan, nan, nan]","[-24.0, nan, nan, nan]",1949.0,24.0,1952.0,-24.0,-24.0,24.0,48.0,1950.5,1950.5,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1945.96875,1947.648148148148,-1.0,-1.0
KELP,42800.0,"[2028.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2029.0, 2031.0, nan, nan]","[-2.0, -29.0, nan, nan]",2028.0,29.0,2029.0,-2.0,-31.0,29.0,60.0,2028.5,2029.4833333333333,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2030.25,,,,
RAINFOREST_RESIN,42800.0,"[9995.0, nan, nan, nan]","[29.0, nan, nan, nan]","[10000.0, 10005.0, nan, nan]","[-2.0, -29.0, nan, nan]",9995.0,29.0,10000.0,-2.0,-31.0,29.0,60.0,9997.5,10000.0,-50.0,50.0,27.0,,,,,,,,,0.0,0.0,0.0,9999.8,,,,
SQUID_INK,42800.0,"[1948.0, nan, nan, nan]","[29.0, nan, nan, nan]","[1949.0, 1952.0, nan, nan]","[-2.0, -29.0, nan, nan]",1948.0,29.0,1949.0,-2.0,-31.0,29.0,60.0,1948.5,1949.9666666666667,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1946.25,1947.4074074074074,-1.0,-1.0
KELP,42900.0,"[2028.0, nan, nan, nan]","[20.0, nan, nan, nan]","[2031.0, nan, nan, nan]","[-20.0, nan, nan, nan]",2028.0,20.0,2031.0,-20.0,-20.0,20.0,40.0,2029.5,2029.5,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2030.2,,,,
RAINFOREST_RESIN,42900.0,"[10002.0, 9995.0, nan, nan]","[5.0, 20.0, nan, nan]","[10005.0, nan, nan, nan]","[-20.0, nan, nan, nan]",10002.0,5.0,10005.0,-20.0,-20.0,25.0,45.0,10003.5,10000.222222222223,-50.0,50.0,27.0,,,,,,,,,-5.0,10002.0,-50010.0,9999.9,,,,
SQUID_INK,42900.0,"[1948.0, nan, nan, nan]","[20.0, nan, nan, nan]","[1951.0, nan, nan, nan]","[-20.0, nan, nan, nan]",1948.0,20.0,1951.0,-20.0,-20.0,20.0,40.0,1949.5,1949.5,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1946.5625,1947.2222222222222,-1.0,-1.0
KELP,43000.0,"[2028.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2031.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2028.0,27.0,2031.0,-27.0,-27.0,27.0,54.0,2029.5,2029.5,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2030.2,,,,
RAINFOREST_RESIN,43000.0,"[9996.0, 9995.0, nan, nan]","[1.0, 26.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-6.0, -1.0, -26.0, nan]",9996.0,1.0,10002.0,-6.0,-33.0,27.0,60.0,9999.0,10000.2,-50.0,50.0,22.0,,,,,,,,,0.0,0.0,0.0,9999.9,,,,
SQUID_INK,43000.0,"[1950.0, nan, nan, nan]","[27.0, nan, nan, nan]","[1953.0, nan, nan, nan]","[-27.0, nan, nan, nan]",1950.0,27.0,1953.0,-27.0,-27.0,27.0,54.0,1951.5,1951.5,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1947.3125,1947.0740740740741,1.0,-1.0
KELP,43100.0,"[2028.0, 2027.0, nan, nan]","[1.0, 24.0, nan, nan]","[2031.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2028.0,1.0,2031.0,-25.0,-25.0,25.0,50.0,2029.5,2029.02,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2030.15,,,,
RAINFOREST_RESIN,43100.0,"[9998.0, 9996.0, 9995.0, nan]","[9.0, 1.0, 24.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -24.0, nan, nan]",9998.0,9.0,10004.0,-1.0,-25.0,34.0,59.0,10001.0,9999.694915254237,-50.0,50.0,22.0,,,,,,,,,0.0,0.0,0.0,9999.95,,,,
SQUID_INK,43100.0,"[1948.0, nan, nan, nan]","[25.0, nan, nan, nan]","[1951.0, nan, nan, nan]","[-25.0, nan, nan, nan]",1948.0,25.0,1951.0,-25.0,-25.0,25.0,50.0,1949.5,1949.5,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1947.75,1946.9814814814815,1.0,-1.0
KELP,43200.0,"[2028.0, nan, nan, nan]","[31.0, nan, nan, nan]","[2031.0, nan, nan, nan]","[-31.0, nan, nan, nan]",2028.0,31.0,2031.0,-31.0,-31.0,31.0,62.0,2029.5,2029.5,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2030.1,,,,
RAINFOREST_RESIN,43200.0,"[9996.0, 9995.0, nan, nan]","[2.0, 29.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-5.0, -2.0, -29.0, nan]",9996.0,2.0,10002.0,-5.0,-36.0,31.0,67.0,9999.0,10000.149253731342,-50.0,50.0,22.0,,,,,,,,,0.0,0.0,0.0,9999.9,,,,
SQUID_INK,43200.0,"[1948.0, nan, nan, nan]","[31.0, nan, nan, nan]","[1952.0, nan, nan, nan]","[-31.0, nan, nan, nan]",1948.0,31.0,1952.0,-31.0,-31.0,31.0,62.0,1950.0,1950.0,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1948.28125,1946.962962962963,1.0,-1.0
KELP,43300.0,"[2030.0, 2028.0, nan, nan]","[1.0, 20.0, nan, nan]","[2031.0, nan, nan, nan]","[-20.0, nan, nan, nan]",2030.0,1.0,2031.0,-20.0,-20.0,21.0,41.0,2030.5,2029.5121951219512,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2030.05,,,,
RAINFOREST_RESIN,43300.0,"[9998.0, 9995.0, nan, nan]","[10.0, 20.0, nan, nan]","[10005.0, nan, nan, nan]","[-20.0, nan, nan, nan]",9998.0,10.0,10005.0,-20.0,-20.0,30.0,50.0,10001.5,9999.6,-50.0,50.0,22.0,,,,,,,,,0.0,0.0,0.0,9999.975,,,,
SQUID_INK,43300.0,"[1949.0, 1947.0, nan, nan]","[1.0, 20.0, nan, nan]","[1951.0, nan, nan, nan]","[-20.0, nan, nan, nan]",1949.0,1.0,1951.0,-20.0,-20.0,21.0,41.0,1950.0,1949.0,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1948.625,1947.0185185185185,1.0,-1.0
KELP,43400.0,"[2028.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2032.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2028.0,24.0,2032.0,-24.0,-24.0,24.0,48.0,2030.0,2030.0,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2030.025,,,,
RAINFOREST_RESIN,43400.0,"[9996.0, 9995.0, nan, nan]","[2.0, 22.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -22.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,22.0,,,,,,,,,0.0,0.0,0.0,9999.975,,,,
SQUID_INK,43400.0,"[1947.0, nan, nan, nan]","[24.0, nan, nan, nan]","[1951.0, nan, nan, nan]","[-24.0, nan, nan, nan]",1947.0,24.0,1951.0,-24.0,-24.0,24.0,48.0,1949.0,1949.0,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1948.84375,1947.0,1.0,-1.0
KELP,43500.0,"[2029.0, 2028.0, nan, nan]","[6.0, 25.0, nan, nan]","[2031.0, 2032.0, nan, nan]","[-1.0, -24.0, nan, nan]",2029.0,6.0,2031.0,-1.0,-25.0,31.0,56.0,2030.0,2029.875,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2029.95,,,,
RAINFOREST_RESIN,43500.0,"[9996.0, 9995.0, nan, nan]","[1.0, 24.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-7.0, -1.0, -24.0, nan]",9996.0,1.0,10002.0,-7.0,-32.0,25.0,57.0,9999.0,10000.245614035088,-50.0,50.0,22.0,,,,,,,,,0.0,0.0,0.0,9999.925,,,,
SQUID_INK,43500.0,"[1948.0, 1947.0, nan, nan]","[6.0, 25.0, nan, nan]","[1951.0, nan, nan, nan]","[-25.0, nan, nan, nan]",1948.0,6.0,1951.0,-25.0,-25.0,31.0,56.0,1949.5,1948.892857142857,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1949.125,1947.037037037037,1.0,-1.0
KELP,43600.0,"[2028.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2030.0, 2032.0, nan, nan]","[-1.0, -22.0, nan, nan]",2028.0,22.0,2030.0,-1.0,-23.0,22.0,45.0,2029.0,2030.0,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2029.875,,,,
RAINFOREST_RESIN,43600.0,"[9995.0, nan, nan, nan]","[22.0, nan, nan, nan]","[10002.0, 10005.0, nan, nan]","[-5.0, -22.0, nan, nan]",9995.0,22.0,10002.0,-5.0,-27.0,22.0,49.0,9998.5,10000.204081632653,-50.0,50.0,22.0,,,,,,,,,0.0,0.0,0.0,9999.85,,,,
SQUID_INK,43600.0,"[1947.0, nan, nan, nan]","[22.0, nan, nan, nan]","[1949.0, 1950.0, nan, nan]","[-1.0, -22.0, nan, nan]",1947.0,22.0,1949.0,-1.0,-23.0,22.0,45.0,1948.0,1948.5111111111112,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1949.21875,1947.0185185185185,1.0,-1.0
KELP,43700.0,"[2028.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2031.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2028.0,30.0,2031.0,-30.0,-30.0,30.0,60.0,2029.5,2029.5,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2029.775,,,,
RAINFOREST_RESIN,43700.0,"[9996.0, 9995.0, nan, nan]","[1.0, 29.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-6.0, -1.0, -29.0, nan]",9996.0,1.0,10002.0,-6.0,-36.0,30.0,66.0,9999.0,10000.181818181818,-50.0,50.0,22.0,,,,,,,,,0.0,0.0,0.0,9999.8,,,,
SQUID_INK,43700.0,"[1947.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1950.0, nan, nan, nan]","[-30.0, nan, nan, nan]",1947.0,30.0,1950.0,-30.0,-30.0,30.0,60.0,1948.5,1948.5,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1949.15625,1947.1296296296296,1.0,-1.0
KELP,43800.0,"[2027.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2031.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2027.0,23.0,2031.0,-23.0,-23.0,23.0,46.0,2029.0,2029.0,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2029.7,,,,
RAINFOREST_RESIN,43800.0,"[9996.0, 9995.0, nan, nan]","[1.0, 22.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -22.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-23.0,23.0,46.0,10000.0,10000.0,-50.0,50.0,22.0,,,,,,,,,0.0,0.0,0.0,9999.8,,,,
SQUID_INK,43800.0,"[1946.0, nan, nan, nan]","[23.0, nan, nan, nan]","[1949.0, nan, nan, nan]","[-23.0, nan, nan, nan]",1946.0,23.0,1949.0,-23.0,-23.0,23.0,46.0,1947.5,1947.5,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1948.96875,1947.2962962962963,1.0,-1.0
KELP,43900.0,"[2028.0, nan, nan, nan]","[32.0, nan, nan, nan]","[2031.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2028.0,32.0,2031.0,-26.0,-26.0,32.0,58.0,2029.5,2029.344827586207,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2029.675,,,,
RAINFOREST_RESIN,43900.0,"[9996.0, 9995.0, nan, nan]","[2.0, 24.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-2.0, -2.0, -24.0, nan]",9996.0,2.0,10002.0,-2.0,-28.0,26.0,54.0,9999.0,10000.074074074075,-50.0,50.0,22.0,,,,,,,,,0.0,0.0,0.0,9999.825,,,,
SQUID_INK,43900.0,"[1946.0, nan, nan, nan]","[32.0, nan, nan, nan]","[1949.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1946.0,32.0,1949.0,-26.0,-26.0,32.0,58.0,1947.5,1947.344827586207,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1949.03125,1947.4259259259259,1.0,-1.0
KELP,44000.0,"[2028.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2031.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2028.0,27.0,2031.0,-27.0,-27.0,27.0,54.0,2029.5,2029.5,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2029.625,,,,
RAINFOREST_RESIN,44000.0,"[10002.0, 9998.0, 9996.0, 9995.0]","[4.0, 10.0, 2.0, 25.0]","[10004.0, 10005.0, nan, nan]","[-2.0, -25.0, nan, nan]",10002.0,4.0,10004.0,-2.0,-27.0,41.0,68.0,10003.0,9999.823529411764,-50.0,50.0,22.0,,,,,,,,,-4.0,10002.0,-40008.0,10000.125,,,,
SQUID_INK,44000.0,"[1946.0, nan, nan, nan]","[27.0, nan, nan, nan]","[1949.0, nan, nan, nan]","[-27.0, nan, nan, nan]",1946.0,27.0,1949.0,-27.0,-27.0,27.0,54.0,1947.5,1947.5,-50.0,50.0,-50.0,,,,,,,,,0.0,0.0,0.0,,1948.96875,1947.537037037037,1.0,-1.0
KELP,44100.0,"[2028.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2030.0, 2031.0, nan, nan]","[-4.0, -24.0, nan, nan]",2028.0,24.0,2030.0,-4.0,-28.0,24.0,52.0,2029.0,2029.5384615384614,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2029.55,,,,
RAINFOREST_RESIN,44100.0,"[9996.0, 9995.0, nan, nan]","[2.0, 22.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -22.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,18.0,,,,,,,,,0.0,0.0,0.0,9999.95,,,,
SQUID_INK,44100.0,"[1948.0, nan, nan, nan]","[24.0, nan, nan, nan]","[1950.0, 1951.0, nan, nan]","[-4.0, -24.0, nan, nan]",1948.0,24.0,1950.0,-4.0,-28.0,24.0,52.0,1949.0,1949.5384615384614,-50.0,50.0,-50.0,,,,,,,,,4.0,1950.0,7800.0,,1949.09375,1947.888888888889,1.0,1.0
KELP,44200.0,"[2028.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2031.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2028.0,24.0,2031.0,-24.0,-24.0,24.0,48.0,2029.5,2029.5,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2029.5,,,,
RAINFOREST_RESIN,44200.0,"[9995.0, nan, nan, nan]","[24.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-24.0, nan, nan, nan]",9995.0,24.0,10005.0,-24.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,18.0,,,,,,,,,0.0,0.0,0.0,9999.95,,,,
SQUID_INK,44200.0,"[1946.0, nan, nan, nan]","[24.0, nan, nan, nan]","[1950.0, nan, nan, nan]","[-24.0, nan, nan, nan]",1946.0,24.0,1950.0,-24.0,-24.0,24.0,48.0,1948.0,1948.0,-50.0,50.0,-46.0,,,,,,,,,24.0,1950.0,46800.0,,1949.0,1948.0925925925926,1.0,1.0
KELP,44300.0,"[2028.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2031.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2028.0,26.0,2031.0,-26.0,-26.0,26.0,52.0,2029.5,2029.5,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2029.5,,,,
RAINFOREST_RESIN,44300.0,"[9996.0, 9995.0, nan, nan]","[2.0, 24.0, nan, nan]","[9998.0, 10004.0, 10005.0, nan]","[-2.0, -2.0, -24.0, nan]",9996.0,2.0,9998.0,-2.0,-28.0,26.0,54.0,9997.0,9999.925925925925,-50.0,50.0,18.0,,,,,,,,,2.0,9998.0,19996.0,9999.8,,,,
SQUID_INK,44300.0,"[1949.0, nan, nan, nan]","[26.0, nan, nan, nan]","[1952.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1949.0,26.0,1952.0,-26.0,-26.0,26.0,52.0,1950.5,1950.5,-50.0,50.0,-22.0,,,,,,,,,26.0,1952.0,50752.0,,1949.0,1948.4259259259259,1.0,1.0
KELP,44400.0,"[2028.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2031.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2028.0,27.0,2031.0,-26.0,-26.0,27.0,53.0,2029.5,2029.4716981132076,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2029.5,,,,
RAINFOREST_RESIN,44400.0,"[9996.0, 9995.0, nan, nan]","[1.0, 25.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-7.0, -1.0, -25.0, nan]",9996.0,1.0,10002.0,-7.0,-33.0,26.0,59.0,9999.0,10000.237288135593,-50.0,50.0,20.0,,,,,,,,,0.0,0.0,0.0,9999.8,,,,
SQUID_INK,44400.0,"[1947.0, nan, nan, nan]","[27.0, nan, nan, nan]","[1950.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1947.0,27.0,1950.0,-26.0,-26.0,27.0,53.0,1948.5,1948.4716981132076,-50.0,50.0,4.0,,,,,,,,,26.0,1950.0,50700.0,,1949.0,1948.5740740740741,1.0,1.0
KELP,44500.0,"[2028.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2031.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2028.0,30.0,2031.0,-30.0,-30.0,30.0,60.0,2029.5,2029.5,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2029.525,,,,
RAINFOREST_RESIN,44500.0,"[9995.0, nan, nan, nan]","[30.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-30.0, nan, nan, nan]",9995.0,30.0,10005.0,-30.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,20.0,,,,,,,,,0.0,0.0,0.0,9999.8,,,,
SQUID_INK,44500.0,"[1947.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1950.0, nan, nan, nan]","[-30.0, nan, nan, nan]",1947.0,30.0,1950.0,-30.0,-30.0,30.0,60.0,1948.5,1948.5,-50.0,50.0,30.0,,,,,,,,,20.0,1950.0,39000.0,,1948.9375,1948.6851851851852,1.0,1.0
KELP,44600.0,"[2028.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2031.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2028.0,22.0,2031.0,-22.0,-22.0,22.0,44.0,2029.5,2029.5,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2029.475,,,,
RAINFOREST_RESIN,44600.0,"[9996.0, 9995.0, nan, nan]","[1.0, 21.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -21.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,20.0,,,,,,,,,0.0,0.0,0.0,9999.8,,,,
SQUID_INK,44600.0,"[1948.0, nan, nan, nan]","[22.0, nan, nan, nan]","[1951.0, nan, nan, nan]","[-22.0, nan, nan, nan]",1948.0,22.0,1951.0,-22.0,-22.0,22.0,44.0,1949.5,1949.5,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,,1948.8125,1948.851851851852,-1.0,1.0
KELP,44700.0,"[2028.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2030.0, 2031.0, nan, nan]","[-6.0, -27.0, nan, nan]",2028.0,27.0,2030.0,-6.0,-33.0,27.0,60.0,2029.0,2029.55,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2029.45,,,,
RAINFOREST_RESIN,44700.0,"[9996.0, 9995.0, nan, nan]","[2.0, 25.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -25.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-27.0,27.0,54.0,10000.0,10000.0,-50.0,50.0,20.0,,,,,,,,,0.0,0.0,0.0,9999.8,,,,
SQUID_INK,44700.0,"[1947.0, nan, nan, nan]","[27.0, nan, nan, nan]","[1949.0, 1950.0, nan, nan]","[-6.0, -27.0, nan, nan]",1947.0,27.0,1949.0,-6.0,-33.0,27.0,60.0,1948.0,1948.55,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,,1948.71875,1948.9074074074074,-1.0,1.0
KELP,44800.0,"[2028.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2030.0, 2031.0, nan, nan]","[-3.0, -25.0, nan, nan]",2028.0,25.0,2030.0,-3.0,-28.0,25.0,53.0,2029.0,2029.5283018867924,-50.0,50.0,50.0,,,,,,,,,0.0,0.0,0.0,2029.475,,,,
RAINFOREST_RESIN,44800.0,"[9995.0, nan, nan, nan]","[25.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-25.0, nan, nan, nan]",9995.0,25.0,10005.0,-25.0,-25.0,25.0,50.0,10000.0,10000.0,-50.0,50.0,20.0,,,,,,,,,0.0,0.0,0.0,9999.925,,,,
